id;Nom;Référence;prix TTC;TVA;catalogId;vendorId;unit;Quantité;actif;image
"1295125";"Chutney courgette ail";"";"3";"0";"63934";"23608";"Gram";"200";"true";"https://app.cagette.net/file/305149_11500e529aa732f296676be06b40586d"
"1295126";"Chutney courgette curry";"";"3";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/305151_ccebc534e6e6c3a56a9a9773d3a5ab3a"
"1295124";"Chutney courgette pomme granny smith";"";"3";"0";"63934";"23608";"Gram";"70";"false";"https://app.cagette.net/file/293368_d17e6e13e5aaf3206ffb6c250f53eb9d"
"1272861";"Coffret cadeau 3 confitures (aléatoire)";"";"14";"0";"63934";"23608";"Piece";"3";"false";"https://app.cagette.net/file/288885_09dda84f8919673daa6227a164f1ab82"
"1272860";"Coffret cadeau 3 soupes (aléatoire)";"";"12";"0";"63934";"23608";"Piece";"3";"true";"https://app.cagette.net/file/288884_74fdd8f9de05d2e528b65e020d8c59a6"
"1394595";"Compotée de pomme citron orange - 400g";"";"4.3";"0";"63934";"23608";"Piece";"1";"false";"https://app.cagette.net/file/305979_97412e56ddca998f913417be6995ed05"
"1236675";"Compotée de pommes caramélisées façon tatin - 300g";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/305986_28f27905916c17829312d40defca783b"
"1237919";"Compote de pomme cannelle";"";"2.5";"0";"63934";"23608";"Millilitre";"370";"false";"https://app.cagette.net/file/283220_40f3a8102d4cfce8c4fa8ed70f9cb208"
"1236673";"Compote de pommes";"";"2.5";"0";"63934";"23608";"Millilitre";"370";"false";"https://app.cagette.net/file/283218_713dcfe0f29be83db05c76fef40d318e"
"1432761";"Confit d'oignon";"";"3";"0";"63934";"23608";"Gram";"200";"true";"https://app.cagette.net/file/309290_97819d29e7341be5a91b91007e396835"
"1493389";"Confiture abricot gingembre - 300g";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/img/taxo/grey/epic.png"
"1493390";"Confiture carotte cannelle - 300g";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/img/taxo/grey/epic.png"
"1272858";"Confiture d'abricot romarin - 300g";"";"4.3";"0";"63934";"23608";"Piece";"1";"false";"https://app.cagette.net/file/309338_3ec4e7f4197373f1fb40e1b3a8ab449c"
"1241027";"Confiture d'abricot verveine";"";"4.3";"0";"63934";"23608";"Piece";"1";"false";"https://app.cagette.net/file/309340_6119f0fd39ab8a41c6be2c39422ae03b"
"1237857";"Confiture d'abricots - Nouveaux pots 300g";"";"4.2";"0";"63934";"23608";"Gram";"300";"false";"https://app.cagette.net/file/308581_0af71b7c4a33326f049ca8e77fc8d598"
"1236594";"Confiture d'abricots amandes caramélisées - Nouveaux pots 300g";"";"4.3";"0";"63934";"23608";"Gram";"300";"false";"https://app.cagette.net/file/307647_e4d78d757eb67083d9327a6aee950ed8"
"1236651";"Confiture d'amour en cage";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/283015_0ebc6dae631fdebbaa8dc6c86f176dc4"
"1389552";"Confiture d'orange - 400g";"";"4.2";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/305150_b3dd921f7d46f41284b5363ed173c959"
